# Frame,Score
data/no-person/frame_0909.jpg,0.0
data/no-person/frame_0732.jpg,0.0
data/no-person/frame_1203.jpg,0.0
data/no-person/frame_0872.jpg,0.0
data/no-person/frame_1219.jpg,0.0
data/no-person/frame_0208.jpg,0.0
data/no-person/frame_0739.jpg,0.0
data/no-person/frame_0713.jpg,0.0
data/no-person/frame_1209.jpg,0.0
data/no-person/frame_0496.jpg,0.0
data/no-person/frame_1212.jpg,0.0
data/no-person/frame_0745.jpg,0.3203164
data/no-person/frame_0734.jpg,0.0
data/no-person/frame_0490.jpg,0.0
data/no-person/frame_0200.jpg,0.0
data/no-person/frame_1206.jpg,0.0
data/no-person/frame_0455.jpg,0.0
data/no-person/frame_0701.jpg,0.0
data/no-person/frame_0726.jpg,0.0
data/no-person/frame_0879.jpg,0.0
data/no-person/frame_1375.jpg,0.0
data/no-person/frame_1235.jpg,0.0
data/no-person/frame_0705.jpg,0.0
data/no-person/frame_0885.jpg,0.0
data/no-person/frame_0910.jpg,0.0
data/no-person/frame_0495.jpg,0.0
data/no-person/frame_0498.jpg,0.0
data/no-person/frame_1214.jpg,0.0
data/no-person/frame_1223.jpg,0.0
data/no-person/frame_0228.jpg,0.0
data/no-person/frame_0445.jpg,0.0
data/no-person/frame_0493.jpg,0.0
data/no-person/frame_0014.jpg,0.0
data/no-person/frame_0877.jpg,0.0
data/no-person/frame_0018.jpg,0.0
data/no-person/frame_1370.jpg,0.0
data/no-person/frame_1210.jpg,0.0
data/no-person/frame_1374.jpg,0.0
data/no-person/frame_0700.jpg,0.0
data/no-person/frame_1228.jpg,0.0
data/no-person/frame_0465.jpg,0.0
data/no-person/frame_0479.jpg,0.0
data/no-person/frame_0052.jpg,0.0
data/no-person/frame_0733.jpg,0.0
data/no-person/frame_0744.jpg,0.0
data/no-person/frame_0484.jpg,0.0
data/no-person/frame_0012.jpg,0.0
data/no-person/frame_1231.jpg,0.0
data/no-person/frame_0457.jpg,0.0
data/no-person/frame_0227.jpg,0.0
data/no-person/frame_0048.jpg,0.0
data/no-person/frame_0881.jpg,0.0
data/no-person/frame_1381.jpg,0.0
data/no-person/frame_0222.jpg,0.0
data/no-person/frame_0035.jpg,0.0
data/no-person/frame_0499.jpg,0.0
data/no-person/frame_0501.jpg,0.0
data/no-person/frame_0219.jpg,0.0
data/no-person/frame_0921.jpg,0.0
data/no-person/frame_0013.jpg,0.0
data/no-person/frame_0719.jpg,0.0
data/no-person/frame_0900.jpg,0.0
data/no-person/frame_0029.jpg,0.0
data/no-person/frame_0196.jpg,0.0
data/no-person/frame_0061.jpg,0.31722525
data/no-person/frame_0740.jpg,0.0
data/no-person/frame_0886.jpg,0.0
data/no-person/frame_0904.jpg,0.0
data/no-person/frame_0047.jpg,0.0
data/no-person/frame_0903.jpg,0.0
data/no-person/frame_0043.jpg,0.0
data/no-person/frame_0229.jpg,0.76067376
data/no-person/frame_0216.jpg,0.0
data/no-person/frame_0698.jpg,0.0
data/no-person/frame_0478.jpg,0.0
data/no-person/frame_0717.jpg,0.0
data/no-person/frame_0042.jpg,0.0
data/no-person/frame_0897.jpg,0.0
data/no-person/frame_0459.jpg,0.0
data/no-person/frame_0869.jpg,0.0
data/no-person/frame_0058.jpg,0.0
data/no-person/frame_0468.jpg,0.0
data/no-person/frame_0742.jpg,0.0
data/no-person/frame_0894.jpg,0.0
data/no-person/frame_1368.jpg,0.0
data/no-person/frame_0205.jpg,0.0
data/no-person/frame_0475.jpg,0.0
data/no-person/frame_1388.jpg,0.0
data/no-person/frame_0914.jpg,0.0
data/no-person/frame_0912.jpg,0.0
data/no-person/frame_1361.jpg,0.0
data/no-person/frame_0010.jpg,0.0
data/no-person/frame_0876.jpg,0.0
data/no-person/frame_0471.jpg,0.0
data/no-person/frame_0712.jpg,0.0
data/no-person/frame_0503.jpg,0.3580853
data/no-person/frame_1369.jpg,0.0
data/no-person/frame_1236.jpg,0.3723912
data/no-person/frame_0472.jpg,0.0
data/no-person/frame_0911.jpg,0.0
data/no-person/frame_0062.jpg,0.5219381
data/no-person/frame_0893.jpg,0.0
data/no-person/frame_1363.jpg,0.0
data/no-person/frame_0917.jpg,0.0
data/no-person/frame_0711.jpg,0.0
data/no-person/frame_0201.jpg,0.0
data/no-person/frame_0041.jpg,0.0
data/no-person/frame_0204.jpg,0.0
data/no-person/frame_0447.jpg,0.0
data/no-person/frame_0470.jpg,0.0
data/no-person/frame_1393.jpg,0.0
data/no-person/frame_0464.jpg,0.0
data/no-person/frame_0922.jpg,0.0
data/no-person/frame_1218.jpg,0.0
